t,alt,pos_x,pos_z,vel_m,accel,pitch,yaw,thrust,fin_x,fin_y,recov_d
16.099999999999717,106.23072588468749,61.71325536044635,42.846057231411265,9.32286670684682,0.011944100341816366,0.0,0.0,0.0,-0.12231438930250005,0.0,True
16.10999999999972,106.16909466363512,61.78320333159585,42.846057347813044,9.322375091266107,0.011949200457113562,0.0,0.0,0.0,-0.130122038910381,0.0,True
16.11999999999972,106.10746463801318,61.853145802297355,42.84605746237445,9.32188325534884,0.011954303996349225,0.0,0.0,0.0,-0.13803842687215523,0.0,True
16.129999999999722,106.04583580833238,61.923082769955705,42.846057575124554,9.321391198929856,0.011959410994045072,0.0,0.0,0.0,-0.14606264380892342,0.0,True
16.139999999999723,105.98420817510376,61.99301423197367,42.84605768609195,9.320898921842849,0.011964521484298274,0.0,0.0,0.0,-0.15419376807790858,0.0,True
16.149999999999725,105.92258173883872,62.06294018575193,42.846057795304795,9.320406423920392,0.01196963550084007,0.0,0.0,0.0,-0.16243086586059569,0.0,True
16.159999999999727,105.860956500049,62.13286062868906,42.8460579027908,9.319913704993944,0.011974753076991362,0.0,0.0,0.0,-0.17077299125151107,0.0,True
16.169999999999728,105.79933245924674,62.20277555818154,42.846058008577224,9.31942076489386,0.011979874245696465,0.0,0.0,0.0,-0.17921918634758693,0.0,True
16.17999999999973,105.73770961694441,62.27268497162372,42.84605811269091,9.318927603449403,0.01198499903953909,0.0,0.0,0.0,-0.1877684813381804,0.0,True
16.18999999999973,105.67608797365487,62.342588866407795,42.84605821515829,9.318434220488761,0.011990127490731695,0.0,0.0,0.0,-0.19641989459566522,0.0,True
16.199999999999733,105.61446752989133,62.412487239923834,42.84605831600535,9.317940615839053,0.011995259631099486,0.0,0.0,0.0,-0.20517243276666203,0.0,True
16.209999999999734,105.55284828616736,62.48238008955975,42.84605841525768,9.317446789326338,0.012000395492155036,0.0,0.0,0.0,-0.21402509086385074,0.0,True
16.219999999999736,105.49123024299693,62.552267412701255,42.84605851294047,9.316952740775626,0.012005535105034326,0.0,0.0,0.0,-0.22297685235840226,0.0,True
16.229999999999738,105.4296134008944,62.62214920673192,42.84605860907852,9.316458470010895,0.012010678500516292,0.0,0.0,0.0,-0.23202668927299414,0.0,True
16.23999999999974,105.36799776037445,62.692025469033084,42.846058703696215,9.315963976855095,0.012015825709079664,0.0,0.0,0.0,-0.2411735622754474,0.0,True
16.24999999999974,105.30638332195221,62.76189619698391,42.84605879681757,9.315469261130156,0.012020976760842572,0.0,0.0,0.0,-0.2504164207729289,0.0,True
16.259999999999742,105.24477008614318,62.83176138796133,42.846058888466224,9.314974322657008,0.012026131685603403,0.0,0.0,0.0,-0.25975420300678764,0.0,True
16.269999999999744,105.18315805346323,62.90162103934004,42.84605897866544,9.314479161255578,0.012031290512831916,0.0,0.0,0.0,-0.269185836147949,0.0,True
16.279999999999745,105.12154722442864,62.97147514849253,42.846059067438105,9.31398377674481,0.012036453271699443,0.0,0.0,0.0,-0.2787102363929425,0.0,True
16.289999999999747,105.05993759955608,63.041323712789,42.84605915480676,9.313488168942666,0.012041619991052244,0.0,0.0,0.0,-0.28832630906048773,0.0,True
16.29999999999975,104.99832917936263,63.11116672959742,42.84605924079358,9.312992337666143,0.012046790699434595,0.0,0.0,0.0,-0.29803294868870733,0.0,True
16.30999999999975,104.93672196436574,63.18100419628348,42.84605932542039,9.312496282731281,0.012051965425085243,0.0,0.0,0.0,-0.3078290391329237,0.0,True
16.31999999999975,104.87511595508332,63.250836110210585,42.84605940870868,9.31200000395316,0.01205714419595516,0.0,0.0,0.0,-0.31771345366405146,0.0,True
16.329999999999753,104.81351115203363,63.32066246873985,42.8460594906796,9.311503501145927,0.012062327039696896,0.0,0.0,0.0,-0.32768505506759776,0.0,True
16.339999999999755,104.75190755573537,63.39048326923008,42.84605957135395,9.311006774122793,0.012067513983677003,0.0,0.0,0.0,-0.33774269574326393,0.0,True
16.349999999999756,104.69030516670766,63.4602985090378,42.84605965075221,9.310509822696043,0.01207270505499558,0.0,0.0,0.0,-0.34788521780514337,0.0,True
16.359999999999758,104.62870398547001,63.530108185517165,42.84605972889455,9.310012646677043,0.012077900280472065,0.0,0.0,0.0,-0.3581114531825379,0.0,True
16.36999999999976,104.56710401254236,63.59991229602004,42.846059805800806,9.309515245876257,0.01208309968662391,0.0,0.0,0.0,-0.3684202237213741,0.0,True
16.37999999999976,104.50550524844508,63.66971083789591,42.84605988149051,9.309017620103246,0.012088303299751857,0.0,0.0,0.0,-0.37881034128624347,0.0,True
16.389999999999763,104.44390769369895,63.73950380849194,42.84605995598288,9.308519769166676,0.012093511145847557,0.0,0.0,0.0,-0.38928060786304763,0.0,True
16.399999999999764,104.38231134882517,63.80929120515291,42.84606002929684,9.308021692874332,0.012098723250675292,0.0,0.0,0.0,-0.39982981566227505,0.0,True
16.409999999999766,104.3207162143454,63.87907302522123,42.84606010145099,9.307523391033122,0.012103939639741768,0.0,0.0,0.0,-0.41045674722289394,0.0,True
16.419999999999767,104.25912229078169,63.94884926603694,42.846060172463666,9.307024863449081,0.012109160338292568,0.0,0.0,0.0,-0.421160175516883,0.0,True
16.42999999999977,104.19752957865656,64.01861992493767,42.84606024235291,9.306526109927384,0.012114385371331693,0.0,0.0,0.0,-0.43193886405439275,0.0,True
16.43999999999977,104.13593807849294,64.08838499925866,42.84606031113647,9.306027130272353,0.012119614763612674,0.0,0.0,0.0,-0.44279156698954225,0.0,True
16.449999999999772,104.07434779081422,64.15814448633276,42.84606037883181,9.305527924287457,0.012124848539690092,0.0,0.0,0.0,-0.45371702922686785,0.0,True
16.459999999999773,104.0127587161442,64.22789838349036,42.846060445456125,9.305028491775328,0.012130086723843192,0.0,0.0,0.0,-0.4647139865284219,0.0,True
16.469999999999775,103.95117085500716,64.29764668805942,42.846060511026344,9.304528832537764,0.01213532934014161,0.0,0.0,0.0,-0.4757811656215199,0.0,True
16.479999999999777,103.8895842079278,64.36738939736549,42.84606057555912,9.304028946375736,0.012140576412429382,0.0,0.0,0.0,-0.48691728430716125,0.0,True
16.489999999999778,103.82799877543127,64.43712650873165,42.846060639070856,9.303528833089391,0.012145827964321398,0.0,0.0,0.0,-0.498121051569114,0.0,True
16.49999999999978,103.76641455804318,64.50685801947856,42.84606070157768,9.303028492478065,0.012151084019224712,0.0,0.0,0.0,-0.5093911676836728,0.0,True
16.50999999999978,103.70483155628959,64.57658392692434,42.846060763095466,9.302527924340284,0.012156344600342095,0.0,0.0,0.0,-0.5207263243301051,0.0,True
16.519999999999783,103.64324977069701,64.64630422838471,42.84606082363985,9.302027128473775,0.012161609730640066,0.0,0.0,0.0,-0.5321252047017876,0.0,True
16.529999999999784,103.58166920179241,64.71601892117286,42.84606088322622,9.301526104675466,0.012166879432898625,0.0,0.0,0.0,-0.5435864836180324,0.0,True
16.539999999999786,103.52008985010322,64.7857280025995,42.84606094186971,9.301024852741499,0.012172153729681057,0.0,0.0,0.0,-0.5551088276366294,0.0,True
16.549999999999788,103.45851171615733,64.85543146997283,42.84606099958522,9.30052337246723,0.012177432643376562,0.0,0.0,0.0,-0.5666908951670928,0.0,True
16.55999999999979,103.3969348004831,64.92512932059854,42.84606105638742,9.300021663647241,0.012182716196152299,0.0,0.0,0.0,-0.5783313365846341,0.0,True
16.56999999999979,103.33535910360935,64.99482155177982,42.84606111229074,9.299519726075335,0.012188004410003117,0.0,0.0,0.0,-0.5900287943448612,0.0,True
